,product_name,year_month_m,warehouse_inventory,inventory_cost_per_unit
3671,LIJA Women's Eyelet Sleeveless Golf Polo,201505,1,1.6443
3672,adidas Men's F10 Messi TRX FG Soccer Cleat,201505,5,0.16189
3673,Glove It Women's Imperial Golf Glove,201505,5,1.91525
3674,Glove It Imperial Golf Towel,201505,6,1.42872
3675,Bridgestone e6 Straight Distance NFL Carolina,201505,0,1.88158
3676,Glove It Women's Mod Oval 3-Zip Carry All Gol,201505,9,0.33537
3677,Columbia Men's PFG Anchor Tough T-Shirt,201505,0,1.82868
3678,Under Armour Women's Ignite Slide,201505,2,1.5654
3679,Team Golf Tennessee Volunteers Putter Grip,201505,0,2.07671
3680,Titleist Pro V1x High Numbers Personalized Go,201505,3,2.17099
3681,Nike Men's Deutschland Weltmeister Winners Bl,201505,0,0.43833
3682,Bridgestone e6 Straight Distance NFL San Dieg,201505,3,1.30017
3683,Nike Women's Tempo Shorts,201505,0,1.04897
3684,Team Golf Texas Longhorns Putter Grip,201505,5,1.01919
3685,Hirzl Women's Soffft Flex Golf Glove,201505,18,2.02405
3686,Clicgear 8.0 Shoe Brush,201505,15,2.3073
3687,Hirzl Women's Hybrid Golf Glove,201505,0,1.7722
3688,Team Golf Pittsburgh Steelers Putter Grip,201505,2,1.75856
3689,Top Flite Women's 2017 XL Hybrid,201505,10,1.84143
3690,Glove It Urban Brick Golf Towel,201505,1,1.32952
3691,Nike Dri-FIT Crew Sock 6 Pack,201505,1,0.33326
3692,TYR Boys' Team Digi Jammer,201505,1,0.70371
3693,Team Golf San Francisco Giants Putter Grip,201505,2,1.96295
3694,Clicgear Rovic Cooler Bag,201505,5,2.0936
3695,Hirzl Men's Hybrid Golf Glove,201505,0,1.21288
3696,Titleist Pro V1x Golf Balls,201505,7,0.75048
3697,adidas Men's Germany Black Crest Away Tee,201505,0,2.17861
3698,Titleist Pro V1 High Numbers Personalized Gol,201505,9,1.934
3699,Under Armour Women's Micro G Skulpt Running S,201505,0,0.63187
3700,Under Armour Hustle Storm Medium Duffle Bag,201505,6,2.2005
3701,Under Armour Women's Ignite PIP VI Slide,201505,2,0.74255
3702,Bag Boy Beverage Holder,201505,2,0.31458
3703,Under Armour Men's Tech II T-Shirt,201505,4,1.03263
3704,Team Golf New England Patriots Putter Grip,201505,17,0.1162
3705,Under Armour Men's Compression EV SL Slide,201505,0,0.74282
3706,Bridgestone e6 Straight Distance NFL Tennesse,201505,2,1.32019
3707,Glove It Women's Mod Oval Golf Glove,201505,6,0.36081
3708,Titleist Pro V1x High Numbers Golf Balls,201505,0,0.22719
3709,Nike Women's Legend V-Neck T-Shirt,201505,22,1.56667
3710,Under Armour Kids' Mercenary Slide,201505,0,0.28879
3711,adidas Kids' F5 Messi FG Soccer Cleat,201505,3,1.96401
3712,Children's heaters,201505,0,0.65293
3713,Web Camera,201505,0,1.59459
3714,Dell Laptop,201505,24,1.92745
3715,Porcelain crafts,201505,0,1.26718
3716,Sports Books,201505,0,1.27439
3717,DVDs,201505,0,0.57235
3718,Industrial consumer electronics,201505,0,1.7257
3719,Fighting video games,201505,0,2.24201
3720,Summer dresses,201505,0,1.44372
3721,Lawn mower,201505,0,0.73233
3722,Adult dog supplies,201505,0,1.29264
3723,Rock music,201505,0,1.90517
3724,Elevation Training Mask 2.0,201505,0,0.33658
3725,LIJA Women's Mid-Length Panel Golf Shorts,201505,0,0.54123
3726,Toys,201505,0,2.30283
3727,Brooks Women's Ghost 6 Running Shoe,201505,0,0.81268
3728,Bag Boy M330 Push Cart,201505,0,0.89915
3729,Merrell Women's Grassbow Sport Hiking Shoe,201505,0,1.43161
3730,Nike Men's Free TR 5.0 TB Training Shoe,201505,0,0.67029
3731,Nike Women's Free 5.0 TR FIT PRT 4 Training S,201505,0,1.71974
3732,First aid kit,201505,0,1.2345
3733,CDs of rock,201505,0,0.95883
3734,Polar FT4 Heart Rate Monitor,201505,0,1.61969
3735,LIJA Women's Argyle Golf Polo,201505,0,1.82666
3736,TaylorMade White Smoke IN-12 Putter,201505,0,0.86637
3737,Fitbit The One Wireless Activity & Sleep Trac,201505,0,0.50914
3738,Nike Kids' Grade School KD VI Basketball Shoe,201505,0,1.25122
3739,The North Face Women's Recon Backpack,201505,0,1.37034
3740,Smart watch,201505,0,2.33383
3741,Baby sweater,201505,0,1.42663
3742,MDGolf Pittsburgh Penguins Putter,201505,0,2.05784
3743,Men's gala suit,201505,0,2.13383
3744,Merrell Men's All Out Flash Trail Running Sho,201505,0,2.20622
3745,Garmin Approach S3 Golf GPS Watch,201505,0,1.09748
3746,LIJA Women's Button Golf Dress,201505,0,1.19477
3747,Cleveland Golf Women's 588 RTX CB Satin Chrom,201505,0,1.81302
3748,Merrell Women's Siren Mid Waterproof Hiking B,201505,0,1.12358
3749,TaylorMade Women's RBZ SL Rescue,201505,0,1.53855
3750,Mio ALPHA Heart Rate Monitor/Sport Watch,201505,0,0.38478
3751,TaylorMade 2017 Purelite Stand Bag,201505,0,0.44346
3752,Cleveland Golf Collegiate My Custom Wedge 588,201505,0,1.29944
3753,adidas Brazuca 2017 Official Match Ball,201505,0,1.7381
3754,Nike Men's Fingertrap Max Training Shoe,201505,0,1.04282
3755,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201505,0,0.37853
3756,Nike Men's Kobe IX Elite Low Basketball Shoe,201505,0,1.14567
3757,Ogio Race Golf Shoes,201505,0,1.52004
3758,insta-bed Neverflat Air Mattress,201505,0,2.00452
3759,GolfBuddy VT3 GPS Watch,201505,0,0.61387
3760,Merrell Women's Grassbow Sport Waterproof Hik,201505,0,0.19379
3761,Titleist Small Wheeled Travel Cover,201505,2,0.47283
3762,Polar Loop Activity Tracker,201505,0,1.42787
3763,Pelican Maverick 100X Kayak,201505,0,0.75789
3764,Garmin Approach S4 Golf GPS Watch,201505,0,0.26262
3765,Total Gym 1400,201505,0,0.59771
3766,Garmin Forerunner 910XT GPS Watch,201505,0,1.35081
3767,Titleist Club Glove Travel Cover,201505,0,1.01889
3768,GoPro HERO3+ Black Edition Camera,201505,0,2.27542
3769,Diamondback Boys' Insight 24 Performance Hybr,201505,0,1.29149
3770,Diamondback Girls' Clarity 24 Hybrid Bike 201,201505,0,0.63663
3771,Stiga Master Series ST3100 Competition Indoor,201505,0,0.37652
3772,SOLE E35 Elliptical,201505,12,0.92697
3773,Bushnell Pro X7 Jolt Slope Rangefinder,201505,10,1.06865
3774,SOLE E25 Elliptical,201505,1,1.6593
3775,Bowflex SelectTech 1090 Dumbbells,201505,37,0.93994
3776,Perfect Fitness Perfect Rip Deck,201504,633,1.22875
3777,Nike Men's Dri-FIT Victory Golf Polo,201504,625,0.5084
3778,O'Brien Men's Neoprene Life Vest,201504,116,1.16913
3779,Nike Men's Free 5.0+ Running Shoe,201504,280,0.31749
3780,Under Armour Girls' Toddler Spine Surge Runni,201504,217,0.99378
3781,Nike Men's CJ Elite 2 TD Football Cleat,201504,98,1.21593
3782,Field & Stream Sportsman 16 Gun Fire Safe,201504,73,0.69765
3783,Pelican Sunstream 100 Kayak,201504,100,0.62622
3784,Diamondback Women's Serene Classic Comfort Bi,201504,72,1.19934
3785,ENO Atlas Hammock Straps,201504,2,1.8676
3786,Nike Men's Comfort 2 Slide,201504,5,0.30869
3787,adidas Youth Germany Black/Red Away Match Soc,201504,0,1.17057
3788,Team Golf St. Louis Cardinals Putter Grip,201504,9,0.35395
3789,LIJA Women's Eyelet Sleeveless Golf Polo,201504,5,1.87734
3790,adidas Men's F10 Messi TRX FG Soccer Cleat,201504,3,0.53537
3791,Glove It Women's Imperial Golf Glove,201504,2,1.38493
3792,Glove It Imperial Golf Towel,201504,10,2.05846
3793,Bridgestone e6 Straight Distance NFL Carolina,201504,13,0.14801
3794,Glove It Women's Mod Oval 3-Zip Carry All Gol,201504,12,2.16831
3795,Columbia Men's PFG Anchor Tough T-Shirt,201504,0,1.03759
3796,Under Armour Women's Ignite Slide,201504,14,0.9055
3797,Team Golf Tennessee Volunteers Putter Grip,201504,0,0.23562
3798,Titleist Pro V1x High Numbers Personalized Go,201504,0,1.92006
3799,Nike Men's Deutschland Weltmeister Winners Bl,201504,0,1.89466
3800,Bridgestone e6 Straight Distance NFL San Dieg,201504,4,1.63576
3801,Nike Women's Tempo Shorts,201504,5,1.05173
3802,Team Golf Texas Longhorns Putter Grip,201504,1,1.89598
3803,Hirzl Women's Soffft Flex Golf Glove,201504,3,0.99956
3804,Clicgear 8.0 Shoe Brush,201504,16,1.36066
3805,Hirzl Women's Hybrid Golf Glove,201504,5,2.12855
3806,Team Golf Pittsburgh Steelers Putter Grip,201504,25,1.04934
3807,Top Flite Women's 2017 XL Hybrid,201504,4,1.99691
3808,Glove It Urban Brick Golf Towel,201504,13,0.7826
3809,Nike Dri-FIT Crew Sock 6 Pack,201504,0,1.65536
3810,TYR Boys' Team Digi Jammer,201504,0,1.17734
3811,Team Golf San Francisco Giants Putter Grip,201504,0,1.50938
3812,Clicgear Rovic Cooler Bag,201504,2,1.75691
3813,Hirzl Men's Hybrid Golf Glove,201504,0,2.06905
3814,Titleist Pro V1x Golf Balls,201504,0,1.43463
3815,adidas Men's Germany Black Crest Away Tee,201504,12,0.56533
3816,Titleist Pro V1 High Numbers Personalized Gol,201504,0,1.52621
3817,Under Armour Women's Micro G Skulpt Running S,201504,3,2.12365
3818,Under Armour Hustle Storm Medium Duffle Bag,201504,15,2.22367
3819,Under Armour Women's Ignite PIP VI Slide,201504,7,1.45152
3820,Bag Boy Beverage Holder,201504,9,1.36254
3821,Under Armour Men's Tech II T-Shirt,201504,7,0.92166
3822,Team Golf New England Patriots Putter Grip,201504,12,0.12668
3823,Under Armour Men's Compression EV SL Slide,201504,0,1.757
3824,Bridgestone e6 Straight Distance NFL Tennesse,201504,10,0.16106
3825,Glove It Women's Mod Oval Golf Glove,201504,0,2.16412
3826,Titleist Pro V1x High Numbers Golf Balls,201504,1,0.99349
3827,Nike Women's Legend V-Neck T-Shirt,201504,6,1.88516
3828,Under Armour Kids' Mercenary Slide,201504,0,1.37573
3829,adidas Kids' F5 Messi FG Soccer Cleat,201504,0,1.16413
3830,Children's heaters,201504,0,1.21993
3831,Web Camera,201504,0,0.87078
3832,Dell Laptop,201504,1,1.07706
3833,Porcelain crafts,201504,0,1.62977
3834,Sports Books,201504,0,2.31088
3835,DVDs,201504,0,0.50504
3836,Industrial consumer electronics,201504,0,1.95759
3837,Fighting video games,201504,0,0.82617
3838,Summer dresses,201504,0,0.70025
3839,Lawn mower,201504,0,0.5838
3840,Adult dog supplies,201504,0,1.28305
3841,Rock music,201504,0,1.25452
3842,Elevation Training Mask 2.0,201504,0,1.74455
3843,LIJA Women's Mid-Length Panel Golf Shorts,201504,0,0.48166
3844,Toys,201504,0,0.42208
3845,Brooks Women's Ghost 6 Running Shoe,201504,0,0.73308
3846,Bag Boy M330 Push Cart,201504,0,1.72616
3847,Merrell Women's Grassbow Sport Hiking Shoe,201504,0,1.38926
3848,Nike Men's Free TR 5.0 TB Training Shoe,201504,0,2.33898
3849,Nike Women's Free 5.0 TR FIT PRT 4 Training S,201504,0,1.61466
3850,First aid kit,201504,0,1.11324
3851,CDs of rock,201504,0,0.54796
3852,Polar FT4 Heart Rate Monitor,201504,0,0.35688
3853,LIJA Women's Argyle Golf Polo,201504,0,1.66407
3854,TaylorMade White Smoke IN-12 Putter,201504,0,1.88044
3855,Fitbit The One Wireless Activity & Sleep Trac,201504,0,0.18578
3856,Nike Kids' Grade School KD VI Basketball Shoe,201504,0,2.32909
3857,The North Face Women's Recon Backpack,201504,0,1.89566
3858,Smart watch,201504,0,1.60635
3859,Baby sweater,201504,0,0.20024
3860,MDGolf Pittsburgh Penguins Putter,201504,0,1.04663
3861,Men's gala suit,201504,0,0.68995
3862,Merrell Men's All Out Flash Trail Running Sho,201504,0,1.99387
3863,Garmin Approach S3 Golf GPS Watch,201504,0,0.5137
3864,LIJA Women's Button Golf Dress,201504,0,0.44441
3865,Cleveland Golf Women's 588 RTX CB Satin Chrom,201504,0,2.33796
3866,Merrell Women's Siren Mid Waterproof Hiking B,201504,0,0.91048
3867,TaylorMade Women's RBZ SL Rescue,201504,0,0.61628
3868,Mio ALPHA Heart Rate Monitor/Sport Watch,201504,0,1.7233
3869,TaylorMade 2017 Purelite Stand Bag,201504,0,0.3872
3870,Cleveland Golf Collegiate My Custom Wedge 588,201504,0,0.79296
3871,adidas Brazuca 2017 Official Match Ball,201504,0,0.45856
3872,Nike Men's Fingertrap Max Training Shoe,201504,0,1.62196
3873,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201504,0,0.19582
3874,Nike Men's Kobe IX Elite Low Basketball Shoe,201504,0,2.14562
3875,Ogio Race Golf Shoes,201504,0,0.14044
3876,insta-bed Neverflat Air Mattress,201504,0,0.9379
3877,GolfBuddy VT3 GPS Watch,201504,0,0.47005
3878,Merrell Women's Grassbow Sport Waterproof Hik,201504,0,0.46932
3879,Titleist Small Wheeled Travel Cover,201504,0,0.50327
3880,Polar Loop Activity Tracker,201504,0,1.56565
3881,Pelican Maverick 100X Kayak,201504,0,0.42647
3882,Garmin Approach S4 Golf GPS Watch,201504,0,2.21955
3883,Total Gym 1400,201504,0,0.85386
3884,Garmin Forerunner 910XT GPS Watch,201504,0,0.45409
3885,Titleist Club Glove Travel Cover,201504,0,2.29906
3886,GoPro HERO3+ Black Edition Camera,201504,0,2.17848
3887,Diamondback Boys' Insight 24 Performance Hybr,201504,0,1.63346
3888,Diamondback Girls' Clarity 24 Hybrid Bike 201,201504,0,1.52777
3889,Stiga Master Series ST3100 Competition Indoor,201504,0,1.28979
3890,SOLE E35 Elliptical,201504,17,1.93463
3891,Bushnell Pro X7 Jolt Slope Rangefinder,201504,36,1.6283
3892,SOLE E25 Elliptical,201504,20,0.42734
3893,Bowflex SelectTech 1090 Dumbbells,201504,17,1.56594
3894,Perfect Fitness Perfect Rip Deck,201503,542,1.45609
3895,Nike Men's Dri-FIT Victory Golf Polo,201503,11,1.85032
3896,O'Brien Men's Neoprene Life Vest,201503,589,1.65009
3897,Nike Men's Free 5.0+ Running Shoe,201503,190,1.69415
3898,Under Armour Girls' Toddler Spine Surge Runni,201503,84,1.17545
3899,Nike Men's CJ Elite 2 TD Football Cleat,201503,169,2.20751
3900,Field & Stream Sportsman 16 Gun Fire Safe,201503,153,1.42936
3901,Pelican Sunstream 100 Kayak,201503,42,1.09734
3902,Diamondback Women's Serene Classic Comfort Bi,201503,97,0.77267
3903,ENO Atlas Hammock Straps,201503,2,0.37583
3904,Nike Men's Comfort 2 Slide,201503,9,0.21203
3905,adidas Youth Germany Black/Red Away Match Soc,201503,4,0.26442
3906,Team Golf St. Louis Cardinals Putter Grip,201503,0,0.47345
3907,LIJA Women's Eyelet Sleeveless Golf Polo,201503,3,1.50421
3908,adidas Men's F10 Messi TRX FG Soccer Cleat,201503,4,1.00018
3909,Glove It Women's Imperial Golf Glove,201503,10,1.8585
3910,Glove It Imperial Golf Towel,201503,2,0.39484
3911,Bridgestone e6 Straight Distance NFL Carolina,201503,10,1.93574
3912,Glove It Women's Mod Oval 3-Zip Carry All Gol,201503,38,2.33373
3913,Columbia Men's PFG Anchor Tough T-Shirt,201503,0,1.74362
3914,Under Armour Women's Ignite Slide,201503,8,0.8197
3915,Team Golf Tennessee Volunteers Putter Grip,201503,2,1.89438
3916,Titleist Pro V1x High Numbers Personalized Go,201503,0,1.40449
3917,Nike Men's Deutschland Weltmeister Winners Bl,201503,7,0.13223
3918,Bridgestone e6 Straight Distance NFL San Dieg,201503,17,1.44088
3919,Nike Women's Tempo Shorts,201503,7,2.02657
3920,Team Golf Texas Longhorns Putter Grip,201503,1,2.12182
3921,Hirzl Women's Soffft Flex Golf Glove,201503,6,1.11365
3922,Clicgear 8.0 Shoe Brush,201503,0,0.38985
3923,Hirzl Women's Hybrid Golf Glove,201503,0,1.49855
3924,Team Golf Pittsburgh Steelers Putter Grip,201503,1,1.53231
3925,Top Flite Women's 2017 XL Hybrid,201503,5,0.10914
3926,Glove It Urban Brick Golf Towel,201503,4,0.22596
3927,Nike Dri-FIT Crew Sock 6 Pack,201503,11,1.11736
3928,TYR Boys' Team Digi Jammer,201503,0,0.50945
3929,Team Golf San Francisco Giants Putter Grip,201503,0,1.80606
3930,Clicgear Rovic Cooler Bag,201503,1,0.18579
3931,Hirzl Men's Hybrid Golf Glove,201503,5,2.26618
3932,Titleist Pro V1x Golf Balls,201503,7,1.68001
3933,adidas Men's Germany Black Crest Away Tee,201503,3,0.10966
3934,Titleist Pro V1 High Numbers Personalized Gol,201503,0,0.66409
3935,Under Armour Women's Micro G Skulpt Running S,201503,2,2.16247
3936,Under Armour Hustle Storm Medium Duffle Bag,201503,2,1.08975
3937,Under Armour Women's Ignite PIP VI Slide,201503,1,0.85456
3938,Bag Boy Beverage Holder,201503,26,0.24919
3939,Under Armour Men's Tech II T-Shirt,201503,1,0.3292
3940,Team Golf New England Patriots Putter Grip,201503,17,1.6925
3941,Under Armour Men's Compression EV SL Slide,201503,1,1.54275
3942,Bridgestone e6 Straight Distance NFL Tennesse,201503,8,1.96335
3943,Glove It Women's Mod Oval Golf Glove,201503,12,1.17206
3944,Titleist Pro V1x High Numbers Golf Balls,201503,2,1.2162
3945,Nike Women's Legend V-Neck T-Shirt,201503,0,0.72995
3946,Under Armour Kids' Mercenary Slide,201503,15,2.33101
3947,adidas Kids' F5 Messi FG Soccer Cleat,201503,5,1.842
3948,Children's heaters,201503,0,0.4075
3949,Web Camera,201503,0,2.29587
3950,Dell Laptop,201503,4,0.444
3951,Porcelain crafts,201503,0,1.38893
3952,Sports Books,201503,0,1.95221
3953,DVDs,201503,0,0.35696
3954,Industrial consumer electronics,201503,0,1.06332
3955,Fighting video games,201503,0,2.18387
3956,Summer dresses,201503,0,1.056
3957,Lawn mower,201503,0,0.39979
3958,Adult dog supplies,201503,0,1.1993
3959,Rock music,201503,0,0.33491
3960,Elevation Training Mask 2.0,201503,0,1.37942
3961,LIJA Women's Mid-Length Panel Golf Shorts,201503,0,0.76759
3962,Toys,201503,0,0.18625
3963,Brooks Women's Ghost 6 Running Shoe,201503,0,1.12894
3964,Bag Boy M330 Push Cart,201503,0,1.55745
3965,Merrell Women's Grassbow Sport Hiking Shoe,201503,0,1.74404
3966,Nike Men's Free TR 5.0 TB Training Shoe,201503,0,0.184
3967,Nike Women's Free 5.0 TR FIT PRT 4 Training S,201503,0,0.93755
3968,First aid kit,201503,0,1.66701
3969,CDs of rock,201503,0,0.67775
3970,Polar FT4 Heart Rate Monitor,201503,0,1.15304
3971,LIJA Women's Argyle Golf Polo,201503,0,1.31367
3972,TaylorMade White Smoke IN-12 Putter,201503,0,1.72294
3973,Fitbit The One Wireless Activity & Sleep Trac,201503,0,0.39234
3974,Nike Kids' Grade School KD VI Basketball Shoe,201503,0,0.19796
3975,The North Face Women's Recon Backpack,201503,0,1.61369
3976,Smart watch,201503,0,1.22278
3977,Baby sweater,201503,0,1.07735
3978,MDGolf Pittsburgh Penguins Putter,201503,0,0.84245
3979,Men's gala suit,201503,0,0.74167
3980,Merrell Men's All Out Flash Trail Running Sho,201503,0,0.60821
3981,Garmin Approach S3 Golf GPS Watch,201503,0,0.48238
3982,LIJA Women's Button Golf Dress,201503,0,1.78563
3983,Cleveland Golf Women's 588 RTX CB Satin Chrom,201503,0,1.89499
3984,Merrell Women's Siren Mid Waterproof Hiking B,201503,0,0.53143
3985,TaylorMade Women's RBZ SL Rescue,201503,0,0.79362
3986,Mio ALPHA Heart Rate Monitor/Sport Watch,201503,0,0.51464
3987,TaylorMade 2017 Purelite Stand Bag,201503,0,2.09864
3988,Cleveland Golf Collegiate My Custom Wedge 588,201503,0,0.37854
3989,adidas Brazuca 2017 Official Match Ball,201503,0,0.15467
3990,Nike Men's Fingertrap Max Training Shoe,201503,0,1.20577
3991,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201503,0,0.33126
3992,Nike Men's Kobe IX Elite Low Basketball Shoe,201503,0,2.23602
3993,Ogio Race Golf Shoes,201503,0,0.30317
3994,insta-bed Neverflat Air Mattress,201503,0,1.5461
3995,GolfBuddy VT3 GPS Watch,201503,0,2.14885
3996,Merrell Women's Grassbow Sport Waterproof Hik,201503,0,1.50326
3997,Titleist Small Wheeled Travel Cover,201503,0,0.41094
3998,Polar Loop Activity Tracker,201503,0,0.30236
3999,Pelican Maverick 100X Kayak,201503,0,2.29489
4000,Garmin Approach S4 Golf GPS Watch,201503,0,0.16453
4001,Total Gym 1400,201503,0,0.4894
4002,Garmin Forerunner 910XT GPS Watch,201503,0,0.37772
4003,Titleist Club Glove Travel Cover,201503,0,0.5967
4004,GoPro HERO3+ Black Edition Camera,201503,0,1.87165
4005,Diamondback Boys' Insight 24 Performance Hybr,201503,0,1.1389
4006,Diamondback Girls' Clarity 24 Hybrid Bike 201,201503,0,1.36788
4007,Stiga Master Series ST3100 Competition Indoor,201503,0,1.32828
4008,SOLE E35 Elliptical,201503,6,0.90748
4009,Bushnell Pro X7 Jolt Slope Rangefinder,201503,19,0.1213
4010,SOLE E25 Elliptical,201503,31,2.27847
4011,Bowflex SelectTech 1090 Dumbbells,201503,37,1.99325
4012,Perfect Fitness Perfect Rip Deck,201502,675,0.48195
4013,Nike Men's Dri-FIT Victory Golf Polo,201502,497,0.21604
4014,O'Brien Men's Neoprene Life Vest,201502,144,2.34024
4015,Nike Men's Free 5.0+ Running Shoe,201502,97,0.82492
4016,Under Armour Girls' Toddler Spine Surge Runni,201502,155,1.40097
4017,Nike Men's CJ Elite 2 TD Football Cleat,201502,108,0.71709
4018,Field & Stream Sportsman 16 Gun Fire Safe,201502,7,1.68373
4019,Pelican Sunstream 100 Kayak,201502,32,0.12971
4020,Diamondback Women's Serene Classic Comfort Bi,201502,101,1.04647
4021,ENO Atlas Hammock Straps,201502,5,0.7349
4022,Nike Men's Comfort 2 Slide,201502,2,0.98772
4023,adidas Youth Germany Black/Red Away Match Soc,201502,10,2.13812
4024,Team Golf St. Louis Cardinals Putter Grip,201502,6,0.14651
4025,LIJA Women's Eyelet Sleeveless Golf Polo,201502,26,0.39756
4026,adidas Men's F10 Messi TRX FG Soccer Cleat,201502,14,2.09926
4027,Glove It Women's Imperial Golf Glove,201502,22,2.05555
4028,Glove It Imperial Golf Towel,201502,4,2.06344
4029,Bridgestone e6 Straight Distance NFL Carolina,201502,0,0.21145
4030,Glove It Women's Mod Oval 3-Zip Carry All Gol,201502,13,0.99457
4031,Columbia Men's PFG Anchor Tough T-Shirt,201502,10,1.78453
4032,Under Armour Women's Ignite Slide,201502,0,2.27517
4033,Team Golf Tennessee Volunteers Putter Grip,201502,2,0.54687
4034,Titleist Pro V1x High Numbers Personalized Go,201502,18,1.4717
